LSLANR;LSLORT;LSTENR;TEBEZ1;TEBEZ2;LSLGBE;TEPDIM;TEINPR;WERT;TEWKSF
F5;13O6-3;3FC0308750316;Zuschnitt        03RTWS422;906843.01,105111.03;81;3;11,05;0,8951;
F5;27O5-1;3FC0308750331;Zuschnitt        03RTSW583;907647.01,108156.01;307;3;13,3;4,0831;
F5;30O5-1;3FC0308750333;Zuschnitt       K03SWVI293;108156.01,15.00;437;3;6,77;2,9585;
F5;30O6-1;3FC0308750349;Zuschnitt       K03SWVI287;107396.01,15.00;484;3;7,28;3,5235;
F5;KM_087;3FC0308750364;Zuschnitt        10WSGN216;906844.01,105114.03;40;3;13,84;0,5536;
F5;KM_087;3FC0308750365;Zuschnitt        10RTSW216;907326.01,105114.03;87;3;14,71;1,2798;
F5;KM_087;3FC0308750367;Zuschnitt        10SWGN216;906844.01,105112.03;40;3;13,35;0,534;
F5;KM_087;3FC0308750369;Zuschnitt        03SWWS214;107396.01,105116.01;55;3;7,78;0,4279;
F5;45O6-2;3FC0308750372;Zuschnitt   B    03GNRT231;105111.03,105111.04;134;3;10,04;1,3454;
F5;KM_087;3FC0308750373;Zuschnitt    B   03GNGE126;105111.04,107396.01;54;3;8,02;0,4331;
F5;KM_087;3FC0308750374;Zuschnitt   B    03WSGN126;105111.04,107396.01;68;3;8,02;0,5454;
F5;KM_087;3FC0308750375;Zuschnitt   B    03GE00107;105111.04,107396.01;49;3;7,59;0,3719;
F5;KM_087;3FC0308750378;Zuschnitt   B    03VIGE107;105111.04,107396.01;54;3;7,59;0,4099;
F5;KM_087;3FC0308750379;Zuschnitt       K03SW00226;107396.01,15.00;64;3;6,04;0,3866;
F5;KM_087;3FC0308750381;Zuschnitt        03RTSW611;907647.01,107396.01;47;3;14,5;0,6815;
F5;38O4-4;3FC0308750382;Zuschnitt        03RTGR200;105116.01,107396.01;159;3;7,49;1,1909;
F5;44O1-4;3FC0308750383;Zuschnitt        03BLGE196;105116.01,107396.01;140;3;7,49;1,0486;
F5;36O2-1;3FC0308750386;Zuschnitt       K03SWVI336;107396.01,15.00;112;3;8,28;0,9274;
F5;29O4-4;3FC0308750387;Zuschnitt        05GN00212;105112.03,105114.03;166;3;9,03;1,499;
F5;KM_087;3FC0308750388;Zuschnitt        05BL00379;105112.03,105114.03;44;3;13,54;0,5958;
F5;44O7-2;3FC0308750389;Zuschnitt        03SWWS218;108156.01,105116.01;165;3;7,23;1,193;
F5;45O7-2;3FC0308750391;Zuschnitt   B    03SWGR231;105111.04,105111.03;159;3;10,04;1,5964;
F5;45O4-4;3FC0308750392;Zuschnitt        03WSGE179;907647.01,108310.01;96;3;5,88;0,5645;
F5;45O5-4;3FC0308750393;Zuschnitt        03WSGE143;907647.01,108310.01;117;3;5,14;0,6014;
F5;21O6-1;3FC0308750394;Zuschnitt        03RTVI534;107396.01,105116.03;227;3;21,4;4,8578;
F5;15O6-3;3FC0308750397;Zuschnitt        03BLGN224;105981.01,107396.01;162;3;7,69;1,2458;
F5;11O7-1;3FC0308750400;Zuschnitt        03RTSW611;907647.01,107396.01;110;3;7,2;0,792;
F5;26O7-4;3FC0308750402;Zuschnitt        03SWWS214;105116.01,107396.01;122;3;7,78;0,9492;
F5;19O6-4;3FC0308750403;Zuschnitt        03GESW216;105116.01,107396.01;131;3;7,82;1,0244;
F5;15O5-2;3FC0308750409;Zuschnitt        05VIBR792;107397.01,105975.08;192;3;32,61;6,2611;
F5;45O3-2;3FC0308750411;Zuschnitt        03GRRT238;907647.01,105111.03;92;3;8,49;0,7811;
F5;45O4-2;3FC0308750412;Zuschnitt        03GRBR238;907647.01,105111.03;108;3;8,49;0,9169;
F5;15O5-4;3FC0308750413;Zuschnitt        03GRBR218;907647.01,105111.03;166;3;7,94;1,318;
F5;20O1-4;3FC0308750414;Zuschnitt        03SWGN218;105111.01,105111.03;180;3;8,36;1,5048;
F5;43O6-2;3FC0308750415;Zuschnitt        03GRRT218;907647.01,105111.03;188;3;7,94;1,4927;
F5;KM_087;3FC0308750417;Zuschnitt        10GNGE211;907326.01,105112.04;87;3;19,34;1,6826;
F5;KM_087;3FC0308750419;Zuschnitt        10WSGN203;906844.01,105112.04;35;3;17,97;0,629;
F5;21O2-4;3FC0308750420;Zuschnitt        03RTGR058;906843.01,105116.01;226;3;4,41;0,9967;
F5;36O6-3;3FC0308750422;Zuschnitt        03BLGN230;105981.01,108156.01;140;3;7,19;1,0066;
F5;34O3-3;3FC0308750425;Zuschnitt       K03SW00231;108156.01,15.00;138;3;5,51;0,7604;
F5;11O4-3;3FC0308750426;Zuschnitt       K03SWVI340;108156.01,15.00;132;3;7,73;1,0204;
F5;11O3-3;3FC0308750427;Zuschnitt        05BLGE205;105117.01,107397.01;135;3;9,34;1,2609;
F5;43O1-4;3FC0308750428;Zuschnitt        05RTGR205;105117.01,107397.01;116;3;9,34;1,0834;
F5;19O1-1;3FC0308750435;Zuschnitt        03GEVI443;907647.01,105111.03;247;3;10,95;2,7047;
F5;11O3-1;3FC0308750437;Zuschnitt        05VISW680;107397.01,105975.08;135;3;28,55;3,8543;
F5;KM_087;3FC0308750439;Zuschnitt        05GESW224;107397.01,105117.01;48;3;9,86;0,4733;
F5;23O6-3;3FC0308750445;Zuschnitt B      03VIGE107;107396.01,105111.04;515;3;8,32;4,2848;
F5;23O1-4;3FC0308750447;Zuschnitt B      03VIGE107;105111.04,107396.01;581;3;8,34;4,8455;
F5;27O4-3;3FC0308750449;Zuschnitt        03GRBR242;907647.01,105111.03;470;3;8,61;4,0467;
F5;27O6-3;3FC0308750450;Zuschnitt        03GRRT236;907647.01,105111.03;414;3;8,44;3,4942;
F5;24O6-1;3FC0308750453;Zuschnitt        05VISW647;107397.01,105975.08;453;3;27,54;12,4756;
F5;08O2-1;3FC0308750463;Zuschnitt        07BLGE515;105112.03,107397.01;92;3;23,32;2,1454;
F5;15O2-1;3FC0308750468;Zuschnitt        03BLGE502;105111.03,107396.01;142;3;12,97;1,8417;
F5;29O2-2;3FC0308750469;Zuschnitt   B    05BR00093;105975.08,15.00;529;3;5,88;3,1105;
F5;KM_087;3FC0308750470;Zuschnitt   B   K05BR00112;105975.08,15.00;41;3;6,56;0,269;
F5;03O1-1;3FC0308750471;Zuschnitt        03RTVI501;107396.01,906843.08;880;3;16,6;14,608;
F5;30O7-1;3FC0308750472;Zuschnitt        03RTVI525;107396.01,906843.08;163;3;17,09;2,7857;
F5;14O2-2;3FC0308750483;Zuschnitt        03RTVI499;107396.01,906843.08  RI_GE;294;3;16,56;4,8686;
F5;VT_04;3FC0308750484;Zuschnitt        03RTVI523;107396.01,906843.08  RI_GE;60;3;17,05;1,023;
F5;KM_087;3FC0308750486;Zuschnitt        10WSGN200;906844.01,105112.04;93;3;17,78;1,6535;
F5;43O5-4;3FC0308750490;Zuschnitt        07GRWS126;107397.01,105112.04;117;3;12,01;1,4052;
F5;23O3-1;3FC0308750491;Zuschnitt  B     10WSRT122;107398.01,105112.04;285;3;13,34;3,8019;
F5;23O4-2;3FC0308750493;Zuschnitt        07GRWS121;107397.01,105112.04;565;3;11,76;6,6444;
F5;22O4-4;3FC0308750494;Zuschnitt        07SWBL077;107397.01,105112.04;317;3;9,67;3,0654;
F5;22O3-4;3FC0308750495;Zuschnitt        07BRBL080;105112.04,107397.01;552;3;9,72;5,3654;
F5;10O3-2;3FC0308750496;Zuschnitt        03VIRT324;105111.04,105974.04;127;3;14,31;1,8174;
F5;10O3-3;3FC0308750497;Zuschnitt        03VIGR324;105111.04,105974.04;99;3;14,31;1,4167;
F5;KM087;3FC0308750498;Zuschnitt        03RTGR238;105111.03,105111.03;14;3;9;0,126;
F5;KM_087;3FC0308750499;Zuschnitt        03GEBL125;105111.03,107396.01;112;3;6,16;0,6899;
F5;28O3-4;3FC0308750500;Zuschnitt        03GEBL125;105111.03,107396.01;271;3;6,18;1,6748;
F5;KM087;3FC0308750502;Zuschnitt  T    K03BR00218;105111.03, 15.00;45;3;8,04;0,3618;
F5;13O7-2;3FC0308750504;Zuschnitt       K03RTBL044;906843.01, 15.00;187;3;2,04;0,3815;
F5;33O4-4;3FC0308750505;Zuschnitt        03WSGE210;907325.01,108156.01;165;3;7,02;1,1583;
F5;31O5-2;3FC0308750506;Zuschnitt        03RTSW615;907647.01,108156.01;134;3;13,95;1,8693;
F5;KM_087;3FC0308750507;Zuschnitt        07BLGR125;105112.03,107397.01;29;3;5,58;0,1618;
F5;33O3-4;3FC0308750508;Zuschnitt        10BRVI137;105112.04,107398.01;155;3;14,08;2,1824;
F5;35O7-4;3FC0308750509;Zuschnitt        10GNGE210;907326.01,105112.04;95;3;19,27;1,8307;
F5;38O2-4;3FC0308750510;Zuschnitt  T    K03BR00218;105111.03,15,00;142;3;7,33;1,0409;
F5;38O1-4;3FC0308750511;Zuschnitt       K03RTBL221;105111.03,15,00;90;3;7,41;0,6669;
F5;03O3-1;3FC0308750513;Zuschnitt        05VIBR770;107397.01,105975.08;243;3;31,81;7,7298;
F5;KM087;3FC0308750515;Zuschnitt        03RTGR233;105111.03,105111.03;24;3;5,94;0,1426;
F5;03O5-2;3FC0308750516;Zuschnitt        07RTGN125;105112.03,107397.01;173;3;9,06;1,5674;
F5;KM087;3FC0308750517;Zuschnitt  T    K03BR00246;105111.03,15,00;47;3;5,13;0,2411;
F5;KM087;3FC0308750518;Zuschnitt       K03RTBL249;105111.03,15,00;47;3;5,17;0,243;
F5;KM_087;3FC0308750519;Zuschnitt        03WSBL273;105974.04,107396.01;60;3;10,67;0,6402;
F5;KM087;3FC0308750521;Zuschnitt        10GNGE215;907326.01,105112.04;48;3;11,95;0,5736;
F5;33O6-1;3FC0308750522;Zuschnitt        25RTBL263;105115.03,907327.01  RI_WS;168;3;12,45;2,0916;
F5;18O5-3;3FC0308750523;Zuschnitt        03SWVI205;906843.01,105111.03;258;3;3,85;0,9933;
F5;35O7-1;3FC0308750524;Zuschnitt        15RTGR218;907327.01,105115.03;185;3;8,23;1,5226;
F5;KM_087;3FC0308750525;Zuschnitt        05GERT205;906844.01,105112.03;49;3;4,33;0,2122;
F5;17O6-2;3FC0308750526;Zuschnitt        25GN00052;907327.01,105118.01;131;3;5,51;0,7218;
F5;38O5-4;3FC0308750527;Zuschnitt        03WSGE200;907325.01,107396.01;115;3;4,93;0,567;
F5;36O3-4;3FC0308750528;Zuschnitt       K03SW00204;107396.01,15.00;135;3;3,05;0,4118;
F5;18O2-2;3FC0308750529;Zuschnitt       K40RT00050;105119.01,15.00;208;3;4,85;1,0088;
F5;KM_087;3FC0308750530;Zuschnitt        10RTBR207;906844.01,105112.03;49;3;5,76;0,2822;
F5;KM_087;3FC0308750532;Zuschnitt        03GNBL194;105974.04,105111.03;1;3;10,34;0,0103;
F5;KM_087;3FC0308750533;Zuschnitt        03RTGR194;105974.04,105111.03;1;3;10,19;0,0102;
F5;KM087;3FC0308750534;Zuschnitt   T    03RTGE203;105974.04,105113.03;1;3;9,97;0,01;
F5;KM087;3FC0308750537;Zuschnitt        03GNBL112;105974.04,107396.01;8;3;8,42;0,0674;
F5;43O2-4;3FC0308750538;Zuschnitt   B    10BRVI130;105112.04,107398.01;733;3;8,73;6,3991;
F5;31O6-4;3FC0309750014;Zuschnitt B      03GRGE107;907647.03,107396.02;448;3;7,94;3,5571;
F5;31O7-4;3FC0309750015;Zuschnitt B      03GN00105;907647.03,107396.02;214;3;7,9;1,6906;
F5;37O7-2;3FC0309750021;Zuschnitt        03SWGE099;103360.02,107396.02;213;3;9,39;2,0001;
F5;34O4-4;3FC0309750022;Zuschnitt        03GRGE111;103360.02,107396.02;424;3;9,64;4,0874;
F5;19O5-4;3FC0309750023;Zuschnitt        03SWGE106;103360.02,107396.02;334;3;9,53;3,183;
F5;20O2-4;3FC0309750024;Zuschnitt        03GRGE098;103360.02,107396.02;354;3;9,37;3,317;
F5;31O5-4;3FC0309750027;Zuschnitt B      03SWGE113;907647.03,107396.02;535;3;8,06;4,3121;
F5;40O1-4;3FC0309859002;Zuschnitt        40WS00153;105119.04,105119.01;111;3;39,15;4,3457;
F5;42O4-3;3FC0309859008;Zuschnitt        40WS00145;105119.04,105119.01;176;3;37,57;6,6123;
F5;;3FC0310050004;Zuschnitt        03BR00050;907647.01,102288.03;67;3;7,86;0,5266;
F5;;3FC0310050007;Zuschnitt        03RTSW485;906843.01,907647.01;44;3;11,65;0,5126;
F5;;3FC0310050008;Zuschnitt       K03BR00039;907647.01,15.00;2;3;1,4;0,0028;
F5;;3FC0310050009;Zuschnitt        03BLGR507;105981.01,907647.01;2;3;12,65;0,0253;
F5;;3FC0310059007;Zuschnitt        03VIWS188;907647.01,907647.01;25;3;5,05;0,1263;
F5;19O2-1;3FC0312450001;Zuschnitt        25SWRT433;907327.01,105115.01;342;3;55,24;18,8921;
F5;17O4-4;3FC0312450003;Zuschnitt       K25BR00132;105115.01,15.00;450;3;17,22;7,749;
F5;44O1-3;3FC0312450008;Zuschnitt        25SWRT267;105115.01,907327.01;128;3;12,68;1,623;
F5;44O1-1;3FC0312450009;Zuschnitt        25SWGN422;105115.01,907327.01;159;3;18,43;2,9304;
F5;44O2-4;3FC0312450010;Zuschnitt       K25BR00135;105115.01,15.00;143;3;6,14;0,878;
F5;31O3-4;3FC0312450019;Zuschnitt       K25BR00129;105115.01,15.00;493;3;16,86;8,312;
F5;36O4-2;3FC0312450029;Zuschnitt        25SWRT414;907327.01,105115.01;382;3;52,94;20,2231;
F5;29O6-2;3FC0312450030;Zuschnitt        25BR00105;17516.3,105115.01    RI_GE;343;3;17,28;5,927;
F5;20O4-3;3FC0312450031;Zuschnitt        25SWGN248;907327.01,105115.01;375;3;32,89;12,3338;
F5;17O2-3;3FC0312450033;Zuschnitt        25SWGN253;907327.01,105115.01;265;3;33,49;8,8749;
F5;02O5-4;3FC0313650001;Zuschnitt        03WSGE153;907647.01,103188.01;603;3;5,16;3,1115;
F5;03O2-1;3FC0313650002;Zuschnitt        03WSVI464;907647.01,103188.01;818;3;11,5;9,407;
F5;02O4-2;3FC0313650004;Zuschnitt       K15BR00052;103192.01,15.00;408;3;5,84;2,3827;
F5;01O7-3;3FC0313650005;Zuschnitt       K15BR00158;103192.01,15.00;712;3;13,63;9,7046;
F5;02O6-4;3FC0313650006;Zuschnitt       K03WSBR188;105113.01,15.00;258;3;5,08;1,3106;
F5;02O1-3;3FC0313650007;Zuschnitt        03GNGR213;907647.01,105113.01;259;3;6,2;1,6058;
F5;15O3-1;3FC0313650010;Zuschnitt        03WSGE157;907647.01,103188.01;842;3;5,24;4,4121;
F5;15O2-2;3FC0313650011;Zuschnitt        03WSVI405;907647.01,103188.01;524;3;10,3;5,3972;
F5;02O2-3;3FC0313650014;Zuschnitt       K15BR00160;105118.01,15.00;607;3;13,94;8,4616;
F5;15O2-4;3FC0313650017;Zuschnitt        15BR00212;103192.01,15.00;457;3;17,6;8,0432;
F5;;3FC0313650034;Zuschnitt        25SWGE261;108081.01,912313.01;82;3;23,77;1,9491;
F5;02O7-4;3FC0313650037;Zuschnitt       K03WSBR146;105113.01,15.00;416;3;4,23;1,7597;
F5;;3FC0313650038;Zuschnitt        40RTVI372;912314.01,912314.01;31;3;39,5;1,2245;
F5;45O5-2;3FC0313650042;Zuschnitt       K03WSBR233;105113.01,15.00;181;3;6;1,086;
F5;27O6-4;3FC0313650043;Zuschnitt       K03WSBR206;105113.01,15.00;66;3;5,45;0,3597;
F5;42O6-1;3FC0313650044;Zuschnitt        03GNRT263;907647.01,105113.01;168;3;7,22;1,213;
F5;02O3-3;3FC0313650045;Zuschnitt        03GNRT214;907647.01,105113.01;539;3;6,22;3,3526;
F5;09O5-2;3FC0313650047;Zuschnitt        25RTGN068;105118.01,907327.01;913;3;12,04;10,9925;
F5;45O2-2;3FC0313650048;Zuschnitt        03GNGR259;907647.01,105113.01;148;3;7,14;1,0567;
F5;;3FC0313650051;Zuschnitt        40RTVI385;912314.01,912314.01;2;3;40,6;0,0812;
F5;09O7-3;3FC0313650082;Zuschnitt        15RTGE151;105936.01,103190.01;487;3;15,68;7,6362;
F5;12O2-1;3FC0313650083;Zuschnitt        15RTBL151;105936.01,103190.01;275;3;15,68;4,312;
F5;B01-4;3FC0313650084;Zuschnitt        25SWGN212;912313.01,108081.01;383;3;20,84;7,9817;
F5;B01-5;3FC0313650086;Zuschnitt        40RTVI309;912314.01,912314.01;181;3;34,16;6,183;
F5;B01-6;3FC0313650087;Zuschnitt        25SWGE214;912313.01,108081.01;246;3;20,95;5,1537;
F5;21O7-4;3FC0313650089;Zuschnitt       K15BR00215;105118.01,15.00;149;3;17,98;2,679;
F5;35O7-3;3FC0313650090;Zuschnitt        03WSGE185;907647.01,103188.01;123;3;5,81;0,7146;
F5;05O2-1;3FC0313650091;Zuschnitt        03WSVI432;907647.01,103188.01;216;3;10,85;2,3436;
F5;33O7-2;3FC0313650095;Zuschnitt        15RTGE185;105936.01,103190.01;273;3;18,18;4,9631;
F5;34O2-2;3FC0313650096;Zuschnitt        15RTBL185;105936.01,103190.01;203;3;18,18;3,6905;
F5;33O3-2;3FC0313650105;Zuschnitt        25RTGN048;105118.01,907327.01;299;3;9,62;2,8764;
F5;;3FC0313650106;Zuschnitt        25SWGN259;108081.01,912313.01;45;3;23,65;1,0643;
F5;34O5-2;3FC0313650107;Zuschnitt        15BR00074;105118.01,017516.3;154;3;10,93;1,6832;
F5;21O5-2;3FC0313650108;Zuschnitt        15BR00070;105118.01,017516.3;432;3;6,49;2,8037;
F5;15O2-3;3FC0313650109;Zuschnitt       K15BR00058;103192.01,15.00;477;3;6,28;2,9956;
F5;02O4-3;3FC0313650111;Zuschnitt        15RTGE155;105936.01,103190.01;781;3;7,83;6,1152;
F5;02O5-3;3FC0313650112;Zuschnitt        15RTBL155;105936.01,103190.01;635;3;7,83;4,9721;
F5;;3FC0313850089;Zuschnitt        25RTBL253;108079.01,912313.01;113;3;21,85;2,4691;
F5;;3FC0313850090;Zuschnitt        15BR00325;105115.01,17516.3;141;3;28,48;4,0157;
F5;;3FC0314250001;Zuschnitt        03RTGE491;906843.01,907647.01;78;3;11,77;0,9181;
F5;;3FC0314250003;Zuschnitt        03BR00058;102288.03,907647.01;4;3;8,02;0,0321;
F5;KM_142;3FC0314250004;Zuschnitt        03RTGE629;906843.01,907647.01;45;3;14,58;0,6561;
F5;;3FC0314250006;Zuschnitt        03RTGE624;906843.01,907647.01;62;3;6,9;0,4278;
F5;;3FC0314250008;Zuschnitt        03BR00073;102288.03,907647.01;61;3;8,33;0,5081;
F5;09O4-2;3FC0315050008;Zuschnitt        25RTBL048;105118.01,907327.01;168;3;9,62;1,6162;
F5;09O6-3;3FC0315050010;Zuschnitt        25RTBR045;105115.01,907327.01;106;3;8,36;0,8862;
F5;09O7-4;3FC0315050011;Zuschnitt       K03SWVI198;907647.01,15.00;127;3;4,65;0,5906;
F5;09O2-3;3FC0315050012;Zuschnitt       K01SW00373;107834.01,15.00;137;3;10,11;1,3851;
F5;09O3-2;3FC0315050015;Zuschnitt        25RTGN046;105118.01,907327.01;122;3;9,38;1,1444;
F5;22O2-2;3FC0315050020;Zuschnitt        25RTBL065;105118.01,907327.01;128;3;11,68;1,495;
F5;13O6-2;3FC0315050022;Zuschnitt        25RTBR063;105115.01,907327.01;70;3;10,53;0,7371;
F5;21O1-3;3FC0315050023;Zuschnitt        03SWVI295;907647.01,15.00;129;3;6,63;0,8553;
F5;14O3-1;3FC0315050024;Zuschnitt        01SW00426;107834.01,15.00;116;3;11,33;1,3143;
F5;14O7-3;3FC0315050025;Zuschnitt        01GRBL405;107834.01,15.00;39;3;10,85;0,4232;
F5;13O5-2;3FC0315050026;Zuschnitt        25RTGN064;105118.01,907327.01;103;3;11,56;1,1907;
F5;KM_150;3FC0315050031;Zuschnitt        25RTBL069;105118.01,907327.01;35;3;12,16;0,4256;
F5;KM_150;3FC0315050033;Zuschnitt        25RTBR069;105115.01,907327.01;38;3;11,26;0,4279;
F5;KM_150;3FC0315050034;Zuschnitt       K03SWVI300;907647.01,15.00;46;3;6,73;0,3096;
F5;KM_150;3FC0315050036;Zuschnitt        25RTGN069;105118.01,907327.01;37;3;12,16;0,4499;
F5;KM_150;3FC0315050037;Zuschnitt       K01GRBL433;107834.01,15.00;57;3;11,49;0,6549;
F5;02O6-3;3FC0315050038;Zuschnitt        01GRGE139;107834.01,107834.01;117;3;6,23;0,7289;
F5;11O7-4;3FC0315050039;Zuschnitt        01GRGN139;107834.01,107834.01;90;3;6,23;0,5607;
F5;14O2-4;3FC0315050040;Zuschnitt        01GRRT139;107834.01,107834.01;120;3;6,23;0,7476;
F5;13O7-4;3FC0315050041;Zuschnitt        01GRVI139;107834.01,107834.01;120;3;6,23;0,7476;
F5;04O2-3;3FC0315050042;Zuschnitt       K01WSRT128;107834.01,15.00;113;3;4,46;0,504;
F5;KM_150;3FC0315050043;Zuschnitt       K01WSRT076;107834.01,15.00;42;3;3,27;0,1373;
F5;09O2-4;3FC0315050044;Zuschnitt        01GRGE108;107834.01,107834.01;144;3;5,52;0,7949;
F5;09O3-4;3FC0315050045;Zuschnitt        01GRGN108;107834.01,107834.01;243;3;5,52;1,3414;
F5;09O4-4;3FC0315050046;Zuschnitt        01GRRT108;107834.01,107834.01;122;3;5,52;0,6734;
F5;09O5-4;3FC0315050047;Zuschnitt        01GRVI108;107834.01,107834.01;119;3;5,52;0,6569;
F5;;3FC0315550001;Zuschnitt       K03GE00241;105974.01,15.00;242;3;6,28;1,5198;
F5;;3FC0315550003;Zuschnitt       K03BR00059;105974.01,15.00;267;3;2,57;0,6862;
F5;;3FC0315550008;Zuschnitt       K03BR00070;105974.01,15.00;72;3;2,79;0,2009;
F5;;3FC0315550014;Zuschnitt       K03BR00088;105974.01,15.00;6;3;1,98;0,0119;
F5;;3FC0315550019;Zuschnitt       K03VIRT057;105974.01,15.00;88;3;2,53;0,2226;
F5;KM_155;3FC0315550021;Zuschnitt       K03VIRT057;105974.01,15.00;13;3;1,71;0,0222;
F5;KM_155;3FC0315550023;Zuschnitt       K03VIRT079;105974.01,15.00;49;3;1,91;0,0936;
F5;;3FC0315550025;Zuschnitt       K03GE00246;105974.01,15.00;25;3;3,36;0,084;
F5;04O4-3;3FC0316150009;Zuschnitt        01GEGR415;107851.01,107834.01;865;3;13,67;11,8246;
F5;04O6-3;3FC0316150010;Zuschnitt        01BRGN416;107851.01,107834.01;1243;3;13,7;17,0291;
F5;04O7-3;3FC0316150011;Zuschnitt        01VIBL413;107851.01,107834.01;908;3;13,63;12,376;
F5;04O5-3;3FC0316150012;Zuschnitt        01GNSW412;107851.01,107834.01;622;3;13,61;8,4654;
F5;05O1-3;3FC0316150013;Zuschnitt        01GERT412;107851.01,107834.01;773;3;13,61;10,5205;
F5;05O2-3;3FC0316150014;Zuschnitt        01GRBL413;107851.01,107834.01;773;3;13,63;10,536;
F5;07O6-4;3FC0316150015;Zuschnitt        01SWGE412;107851.01,107834.01;796;3;13,61;10,8336;
F5;07O7-4;3FC0316150016;Zuschnitt        01WSGN412;107851.01,107834.01;662;3;13,61;9,0098;
F5;05O3-2;3FC0316150017;Zuschnitt        01RTWS443;107834.01,107834.01;654;3;13,24;8,659;
F5;05O3-3;3FC0316150018;Zuschnitt        01BRWS445;107834.01,107834.01;1421;3;13,28;18,8709;
F5;04O3-4;3FC0316150021;Zuschnitt        03GR00280;105111.03,907647.01;398;3;8,33;3,3153;
F5;04O5-4;3FC0316150022;Zuschnitt        03GN00279;105111.03,907647.01;523;3;8,31;4,3461;
F5;04O7-4;3FC0316150023;Zuschnitt        03WSGR279;105111.03,907647.01;679;3;8,31;5,6425;
F5;04O4-4;3FC0316150024;Zuschnitt  B     03VIBL280;105111.03,907647.01;447;3;8,33;3,7235;
F5;04O6-4;3FC0316150025;Zuschnitt        03GEGN279;105111.03,907647.01;566;3;8,31;4,7035;
F5;08O1-4;3FC0316150027;Zuschnitt        03GE00279;105111.03,907647.01;734;3;8,31;6,0995;
F5;08O2-4;3FC0316150028;Zuschnitt        03SW00279;105111.03,907647.01;864;3;8,31;7,1798;
F5;12O5-1;3FC0316150029;Zuschnitt        01GEGR464;107851.01,107834.01;449;3;14,8;6,6452;
F5;12O6-1;3FC0316150030;Zuschnitt        01BRGN464;107851.01,107834.01;314;3;14,8;4,6472;
F5;12O7-1;3FC0316150031;Zuschnitt        01VIBL462;107851.01,107834.01;148;3;14,76;2,1845;
F5;12O5-2;3FC0316150032;Zuschnitt        01GNSW461;107851.01,107834.01;453;3;14,73;6,6727;
F5;12O6-2;3FC0316150033;Zuschnitt        01GERT461;107851.01,107834.01;384;3;14,73;5,6563;
F5;12O7-2;3FC0316150034;Zuschnitt        01GRBL462;107851.01,107834.01;499;3;14,76;7,3652;
F5;13O1-1;3FC0316150035;Zuschnitt        01SWGE461;107851.01,107834.01;148;3;14,73;2,18;
F5;12O6-4;3FC0316150036;Zuschnitt        01WSGN460;107851.01,107834.01;165;3;14,71;2,4272;
F5;05O1-4;3FC0316150055;Zuschnitt        03BRWS281;105111.03,907647.01  RI_RT;263;3;8,23;2,1645;
F5;19O2-2;3FC0316150056;Zuschnitt        03GR00256;105111.03,907647.01;241;3;7,13;1,7183;
F5;18O7-2;3FC0316150057;Zuschnitt        03GN00256;105111.03,907647.01;163;3;7,13;1,1622;
F5;18O6-2;3FC0316150058;Zuschnitt        03WSGR256;105111.03,907647.01;236;3;7,13;1,6827;
F5;18O5-2;3FC0316150059;Zuschnitt        03VIBL256;105111.03,907647.01;262;3;7,13;1,8681;
F5;18O4-2;3FC0316150060;Zuschnitt        03GEGN256;105111.03,907647.01;262;3;7,13;1,8681;
F5;18O3-2;3FC0316150061;Zuschnitt        03BRWS256;105111.03,907647.01;233;3;7,13;1,6613;
F5;39O2-2;3FC0316150062;Zuschnitt        03GE00256;105111.03,907647.01;126;3;7,13;0,8984;
F5;39O3-2;3FC0316150063;Zuschnitt        03SW00256;105111.03,907647.01;103;3;7,13;0,7344;
F5;12O5-3;3FC0316150074;Zuschnitt        03GR00288;105111.03,907647.01;465;3;7,78;3,6177;
F5;12O4-3;3FC0316150075;Zuschnitt        03GN00287;105111.03,907647.01;372;3;7,76;2,8867;
F5;12O6-3;3FC0316150076;Zuschnitt        03WSGR287;105111.03,907647.01;462;3;7,76;3,5851;
F5;12O7-3;3FC0316150077;Zuschnitt        03VIBL288;105111.03,907647.01;516;3;7,78;4,0145;
F5;13O1-3;3FC0316150078;Zuschnitt        03GEGN287;105111.03,907647.01;846;3;7,76;6,565;
F5;13O2-3;3FC0316150079;Zuschnitt        03BRWS290;105111.03,907647.01;122;3;7,82;0,954;
F5;13O1-4;3FC0316150080;Zuschnitt        03GE00286;105111.03,907647.01;109;3;7,74;0,8437;
F5;12O5-4;3FC0316150081;Zuschnitt        03SW00286;105111.03,907647.01;103;3;7,74;0,7972;
F5;13O2-1;3FC0316150082;Zuschnitt        01RTWS371;107834.01,107834.01;867;3;11,58;10,0399;
F5;13O2-2;3FC0316150083;Zuschnitt        01BRWS374;107834.01,107834.01;817;3;11,65;9,5181;
F5;17O7-1;3FC0316150084;Zuschnitt        01GEGR481;107851.01,107834.01;203;3;12,89;2,6167;
F5;18O1-1;3FC0316150085;Zuschnitt        01BRGN481;107851.01,107834.01;276;3;12,89;3,5576;
F5;18O2-1;3FC0316150086;Zuschnitt        01VIBL481;107851.01,107834.01;200;3;12,89;2,578;
F5;18O3-1;3FC0316150087;Zuschnitt        01GNSW481;107851.01,107834.01;219;3;12,89;2,8229;
F5;18O4-1;3FC0316150088;Zuschnitt        01GERT481;107851.01,107834.01;319;3;12,89;4,1119;
F5;18O5-1;3FC0316150089;Zuschnitt        01GRBL481;107851.01,107834.01;223;3;12,89;2,8745;
